# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 21:48:19 900119202 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
     0     0.000000  0.000000000  0.000137140 -0.000000000 -1.000000000  0.000000000000000000          -nan   0.000000000          -nan  0.000000997482937     2.372549  0.000000000000000 
     1     0.001000  0.000137140  0.000137139 -0.000185852 -0.999999983 -0.000000000000000056 -30.000000518  20.004885471  30.000000518  0.000000997604880     2.372603 20.004885471230764 
     2     0.002000  0.000274279  0.000137136 -0.000371703 -0.999999931  0.000000000000000000 -30.000002072   3.461352957  30.000002072  0.000000997697056     2.372766  3.461352957285634 
     3     0.003000  0.000411415  0.000137131 -0.000557550 -0.999999845  0.000000000000000000 -30.000004663   3.967512444  30.000004663  0.000000997759461     2.373036  3.967512444478457 
     4     0.004000  0.000548546  0.000137124 -0.000743391 -0.999999724  0.000000000000000000 -30.000008289   4.530418061  30.000008289  0.000000997792099     2.373416  4.530418060945854 
     5     0.005000  0.000685670  0.000137115 -0.000929223 -0.999999568  0.000000000000000000 -30.000012952   5.153584638  30.000012952  0.000000997794979     2.373903  5.153584638071377 
     6     0.006000  0.000822785  0.000137103 -0.001115044 -0.999999378  0.000000000000000000 -30.000018650   5.840321358  30.000018650  0.000000997768118     2.374499  5.840321357545565 
     7     0.007000  0.000959888  0.000137090 -0.001300852 -0.999999154  0.000000000000000000 -30.000025383   6.593663371  30.000025383  0.000000997711543     2.375203  6.593663371040781 
     8     0.008000  0.001096978  0.000137075 -0.001486643 -0.999998895  0.000000000000000444 -30.000033152   7.416302146  30.000033152  0.000000997625283     2.376015  7.416302146051636 
     9     0.009000  0.001234053  0.000137057 -0.001672415 -0.999998602  0.000000000000000000 -30.000041955   8.310516046  30.000041955  0.000000997509379     2.376936  8.310516046339194 
    10     0.010000  0.001371110  0.000137038 -0.001858166 -0.999998274  0.000000000000000000 -30.000051792   9.278102834  30.000051792  0.000000997363876     2.377964  9.278102833741059 
    11     0.011000  0.001508148  0.000137016 -0.002043894 -0.999997911  0.000000000000000000 -30.000062663  10.320315747  30.000062663  0.000000997188827     2.379102 10.320315746843917 
    12     0.012000  0.001645164  0.000136993 -0.002229595 -0.999997514  0.000000000000000000 -30.000074567  11.437804935  30.000074567  0.000000996984293     2.380347 11.437804934722434 
    13     0.013000  0.001782157  0.000136967 -0.002415267 -0.999997083  0.000000000000000000 -30.000087503  12.630565786  30.000087503  0.000000996750341     2.381700 12.630565786327152 
    14     0.014000  0.001919124  0.000137172 -0.002600908 -0.999996618  0.000000000000000000 -30.000101471  13.897895853  30.000101471  0.000000999865848     2.383162 13.897895853185709 
